Name,Age,Date,Team,At,Opp,Result,Game Number,Week,Day,Passing Cmp,Passing Att,Passing Completion Percentage,Passing Yards,Passing TD,Passing Int,Passing Sack,Fantasy Points,Rushing Att,Rushing Yards,Rushing TD,Recv Rec,Recv Yards,Recv TD,Fumb,Extra Points,Extra Points Att
Jeremiah Attaochu,24.278,2017-10-22,LAC,,DEN,W 21-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denico Autry,27.096,2017-10-19,OAK,,KAN,W 31-30,7,7,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Ayers,32.046,2017-10-22,TAM,@,BUF,L 27-30,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson Bademosi,27.091,2017-10-22,NWE,,ATL,W 23-7,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Bailey,28.208,2017-10-19,KAN,@,OAK,L 30-31,7,7,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Budda Baker,21.285,2017-10-22,ARI,@,LAR,L 0-33,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Baker,30.014,2017-10-22,TAM,@,BUF,L 27-30,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Bakhtiari,26.022,2017-10-22,GNB,,NOR,L 17-26,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Banjo,27.238,2017-10-22,NOR,@,GNB,W 26-17,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peyton Barber,23.237,2017-10-22,TAM,@,BUF,L 27-30,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Barbre,33.122,2017-10-22,DEN,@,LAC,L 0-21,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derek Barnett,21.120,2017-10-23,PHI,,WAS,W 34-24,7,7,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Barr,25.218,2017-10-22,MIN,,BAL,W 24-16,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaquil Barrett,24.339,2017-10-22,DEN,@,LAC,L 0-21,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Barron,27.360,2017-10-22,LAR,,ARI,W 33-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor Barwin,31.007,2017-10-22,LAR,,ARI,W 33-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarell Basham,23.218,2017-10-22,IND,,JAX,L 0-27,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Bass,27.041,2017-10-22,NYJ,@,MIA,L 28-31,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daren Bates,26.329,2017-10-22,TEN,@,CLE,W 12-9,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelvin Beachum,28.136,2017-10-22,NYJ,@,MIA,L 28-31,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zane Beadles,30.337,2017-10-22,SFO,,DAL,L 10-40,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vic Beasley,25.106,2017-10-22,ATL,@,NWE,L 7-23,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kendell Beckwith,22.324,2017-10-22,TAM,@,BUF,L 27-30,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blake Bell,26.076,2017-10-22,MIN,,BAL,W 24-16,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vonn Bell,22.314,2017-10-22,NOR,@,GNB,W 26-17,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Bellamy,28.157,2017-10-22,CHI,,CAR,W 17-3,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.J. Bello,22.356,2017-10-22,CLE,,TEN,L 9-12,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrelious Benn,29.044,2017-10-22,JAX,@,IND,W 27-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Bennett,31.343,2017-10-22,SEA,@,NYG,W 24-7,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bene Benwikere,26.049,2017-10-22,DAL,@,SFO,W 40-10,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Berger,35.150,2017-10-22,MIN,,BAL,W 24-16,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Bergstrom,31.075,2017-10-22,BAL,@,MIN,L 16-24,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nat Berhe,26.108,2017-10-22,NYG,,SEA,L 7-24,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Berry,26.218,2017-10-22,PIT,,CIN,W 29-14,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antoine Bethea,33.087,2017-10-22,ARI,@,LAR,L 0-33,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Bethel,27.127,2017-10-22,ARI,@,LAR,L 0-33,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Billings,22.230,2017-10-22,CIN,@,PIT,L 14-29,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Bitonio,26.011,2017-10-22,CLE,,TEN,L 9-12,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Blythe,25.128,2017-10-22,LAR,,ARI,W 33-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Briean Boddy-Calhoun,24.274,2017-10-22,CLE,,TEN,L 9-12,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Bodine,25.114,2017-10-22,CIN,@,PIT,L 14-29,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evan Boehm,24.064,2017-10-22,ARI,@,LAR,L 0-33,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Bolden,27.269,2017-10-22,NWE,,ATL,W 23-7,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clint Boling,28.166,2017-10-22,CIN,@,PIT,L 14-29,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garett Bolles,25.148,2017-10-22,DEN,@,LAC,L 0-21,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devante Bond,24.111,2017-10-22,TAM,@,BUF,L 27-30,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Boone,30.171,2017-10-22,ARI,@,LAR,L 0-33,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joey Bosa,22.103,2017-10-22,LAC,,DEN,W 21-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Bosher,30.004,2017-10-22,ATL,@,NWE,L 7-23,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Bostic,26.170,2017-10-22,IND,,JAX,L 0-27,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tre Boston,25.119,2017-10-22,LAC,,DEN,W 21-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kendrick Bourne,22.079,2017-10-22,SFO,,DAL,L 10-40,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Bouye,26.067,2017-10-22,JAX,@,IND,W 27-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Bowanko,26.131,2017-10-22,BAL,@,MIN,L 16-24,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaVorro Bowman,29.205,2017-10-19,OAK,,KAN,W 31-30,7,7,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyus Bowser,22.152,2017-10-22,BAL,@,MIN,L 16-24,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Bradberry,24.079,2017-10-22,CAR,@,CHI,L 3-17,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,28.049,2017-10-23,PHI,,WAS,W 34-24,7,7,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alan Branch,32.297,2017-10-22,NWE,,ATL,W 23-7,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Branch,28.100,2017-10-22,MIA,,NYJ,W 31-28,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyvon Branch,30.315,2017-10-22,ARI,@,LAR,L 0-33,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caleb Brantley,23.050,2017-10-22,CLE,,TEN,L 9-12,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bashaud Breeland,25.266,2017-10-23,WAS,@,PHI,L 24-34,6,7,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Brendel,25.042,2017-10-22,MIA,,NYJ,W 31-28,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentrell Brice,23.072,2017-10-22,GNB,,NOR,L 17-26,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beau Brinkley,27.270,2017-10-22,TEN,@,CLE,W 12-9,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Britt,26.146,2017-10-22,SEA,@,NYG,W 24-7,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Brockers,26.305,2017-10-22,LAR,,ARI,W 33-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay Bromley,25.147,2017-10-22,NYG,,SEA,L 7-24,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Brooks,28.065,2017-10-23,PHI,,WAS,W 34-24,7,7,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrence Brooks,25.234,2017-10-22,NYJ,@,MIA,L 28-31,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentrell Brothers,24.256,2017-10-22,MIN,,BAL,W 24-16,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Brown,23.311,2017-10-22,DAL,@,SFO,W 40-10,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Brown,23.148,2017-10-22,JAX,@,IND,W 27-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Brown,25.149,2017-10-22,CHI,,CAR,W 17-3,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamon Brown,24.221,2017-10-22,LAR,,ARI,W 33-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jatavis Brown,23.246,2017-10-22,LAC,,DEN,W 21-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jayon Brown,22.238,2017-10-22,TEN,@,CLE,W 12-9,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mack Brown,26.029,2017-10-23,WAS,@,PHI,L 24-34,6,7,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcom Brown,23.262,2017-10-22,NWE,,ATL,W 23-7,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Brown,21.289,2017-10-22,DAL,@,SFO,W 40-10,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston Brown,24.360,2017-10-22,BUF,,TAM,W 30-27,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent Brown,24.192,2017-10-22,SFO,,DAL,L 10-40,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zach Brown,28.000,2017-10-23,WAS,@,PHI,L 24-34,6,7,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deone Bucannon,25.053,2017-10-22,ARI,@,LAR,L 0-33,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeForest Buckner,23.219,2017-10-22,SFO,,DAL,L 10-40,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Bulaga,28.215,2017-10-22,GNB,,NOR,L 17-26,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Bullard,24.000,2017-10-22,CHI,,CAR,W 17-3,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vontaze Burfict,27.028,2017-10-22,CIN,@,PIT,L 14-29,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artie Burns,22.174,2017-10-22,PIT,,CIN,W 29-14,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juston Burris,24.079,2017-10-22,NYJ,@,MIA,L 28-31,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Burton,25.263,2017-10-22,CHI,,CAR,W 17-3,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deon Bush,24.069,2017-10-22,CHI,,CAR,W 17-3,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rafael Bush,30.163,2017-10-22,NOR,@,GNB,W 26-17,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermon Bushrod,33.064,2017-10-22,MIA,,NYJ,W 31-28,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Butler,23.193,2017-10-22,NWE,,ATL,W 23-7,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brice Butler,27.266,2017-10-22,DAL,@,SFO,W 40-10,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darius Butler,31.218,2017-10-22,IND,,JAX,L 0-27,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Butler,27.234,2017-10-22,NWE,,ATL,W 23-7,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Butler,23.130,2017-10-22,CAR,@,CHI,L 3-17,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Byard,24.066,2017-10-22,TEN,@,CLE,W 12-9,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,28.059,2017-10-22,ARI,@,LAR,L 0-33,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jairus Byrd,31.015,2017-10-22,CAR,@,CHI,L 3-17,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shilique Calhoun,25.213,2017-10-19,OAK,,KAN,W 31-30,7,7,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryce Callahan,25.364,2017-10-22,CHI,,CAR,W 17-3,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calais Campbell,31.051,2017-10-22,JAX,@,IND,W 27-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De'Vondre Campbell,24.111,2017-10-22,ATL,@,NWE,L 7-23,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibraheim Campbell,25.162,2017-10-22,CLE,,TEN,L 9-12,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kameron Canaday,25.063,2017-10-22,PIT,,CIN,W 29-14,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Cann,26.019,2017-10-22,JAX,@,IND,W 27-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Cannon,29.169,2017-10-22,NWE,,ATL,W 23-7,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nordly Capi,25.103,2017-10-22,NYG,,SEA,L 7-24,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Cardona,25.189,2017-10-22,NWE,,ATL,W 23-7,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Carpenter,28.214,2017-10-22,NYJ,@,MIA,L 28-31,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Carr,31.156,2017-10-22,BAL,@,MIN,L 16-24,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.J. Carrie,27.083,2017-10-19,OAK,,KAN,W 31-30,7,7,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derek Carrier,27.089,2017-10-22,LAR,,ARI,W 33-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Carter,29.245,2017-10-22,NYJ,@,MIA,L 28-31,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cethan Carter,24.047,2017-10-22,CIN,@,PIT,L 14-29,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Carter,28.200,2017-10-23,WAS,@,PHI,L 24-34,6,7,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal Carter,23.193,2017-10-22,DEN,@,LAC,L 0-21,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jurrell Casey,27.321,2017-10-22,TEN,@,CLE,W 12-9,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Castonzo,29.074,2017-10-22,IND,,JAX,L 0-27,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kam Chancellor,29.202,2017-10-22,SEA,@,NYG,W 24-7,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taco Charlton,22.349,2017-10-22,DAL,@,SFO,W 40-10,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jehu Chesson,23.294,2017-10-19,KAN,@,OAK,L 30-31,7,7,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Chickillo,24.316,2017-10-22,PIT,,CIN,W 29-14,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marqui Christian,22.360,2017-10-22,LAR,,ARI,W 33-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Chung,30.064,2017-10-22,NWE,,ATL,W 23-7,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barry Church,29.253,2017-10-22,JAX,@,IND,W 27-0,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morris Claiborne,27.257,2017-10-22,NYJ,@,MIA,L 28-31,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuck Clark,22.186,2017-10-22,BAL,@,MIN,L 16-24,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Clark,24.130,2017-10-22,SEA,@,NYG,W 24-7,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Clark,22.018,2017-10-22,GNB,,NOR,L 17-26,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le'Raven Clark,24.183,2017-10-22,IND,,JAX,L 0-27,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Clarke,26.171,2017-10-22,TAM,@,BUF,L 27-30,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Clayborn,29.108,2017-10-22,ATL,@,NWE,L 7-23,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.J. Clemmings,25.339,2017-10-23,WAS,@,PHI,L 24-34,6,7,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ha Ha Clinton-Dix,24.305,2017-10-22,GNB,,NOR,L 17-26,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sammie Coates,24.205,2017-10-22,CLE,,TEN,L 9-12,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross Cockrell,26.077,2017-10-22,NYG,,SEA,L 7-24,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Colbert,24.016,2017-10-22,SFO,,DAL,L 10-40,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derrick Coleman,27.004,2017-10-22,ATL,@,NWE,L 7-23,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Coleman,24.209,2017-10-22,SEA,@,NYG,W 24-7,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shon Coleman,25.331,2017-10-22,CLE,,TEN,L 9-12,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xavier Coleman,22.282,2017-10-22,NYJ,@,MIA,L 28-31,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stacy Coley,23.162,2017-10-22,MIN,,BAL,W 24-16,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevon Coley,23.101,2017-10-22,CLE,,TEN,L 9-12,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie Collins,28.002,2017-10-22,CLE,,TEN,L 9-12,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La'el Collins,24.088,2017-10-22,DAL,@,SFO,W 40-10,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Landon Collins,23.285,2017-10-22,NYG,,SEA,L 7-24,7,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maliek Collins,22.197,2017-10-22,DAL,@,SFO,W 40-10,6,7,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
