Name,Age,Date,Team,At,Opp,Result,Game Number,Week,Day,Passing Cmp,Passing Att,Passing Completion Percentage,Passing Yards,Passing TD,Passing Int,Passing Sack,Fantasy Points,Rushing Att,Rushing Yards,Rushing TD,Recv Rec,Recv Yards,Recv TD,Fumb,Extra Points,Extra Points Att
Jonathan Allen,22.259,2017-10-02,WAS,@,KAN,L 20-29,4,4,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nate Allen,29.305,2017-10-01,MIA,,NOR,L 0-20,3,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Allen,27.215,2017-10-01,NWE,,CAR,L 30-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geronimo Allison,23.253,2017-09-28,GNB,,CHI,W 35-14,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiko Alonso,27.048,2017-10-01,MIA,,NOR,L 0-20,3,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyson Alualu,30.142,2017-10-01,PIT,@,BAL,W 26-9,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Amerson,25.297,2017-10-01,OAK,@,DEN,L 10-16,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Amos,24.152,2017-09-28,CHI,@,GNB,L 14-35,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prince Amukamara,28.114,2017-09-28,CHI,@,GNB,L 14-35,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colt Anderson,31.341,2017-10-01,BUF,@,ATL,W 23-17,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Anderson,26.059,2017-10-01,IND,@,SEA,L 18-46,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Anderson,25.336,2017-09-28,CHI,@,GNB,L 14-35,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Anderson,23.051,2017-10-02,WAS,@,KAN,L 20-29,4,4,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zaire Anderson,25.044,2017-10-01,DEN,,OAK,W 16-10,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Andrews,25.083,2017-10-01,NWE,,CAR,L 30-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Anger,28.360,2017-10-01,TAM,,NYG,W 25-23,3,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eli Ankou,23.115,2017-10-01,JAX,@,NYJ,L 20-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ezekiel Ansah,28.125,2017-10-01,DET,@,MIN,W 14-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephone Anthony,25.065,2017-10-01,MIA,,NOR,L 0-20,3,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Anzalone,23.009,2017-10-01,NOR,@,MIA,W 20-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eli Apple,22.053,2017-10-01,NYG,@,TAM,L 23-25,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Armah,23.137,2017-10-01,CAR,@,NWE,W 33-30,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arik Armstead,23.320,2017-10-01,SFO,@,ARI,L 15-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ray-Ray Armstrong,26.210,2017-10-01,SFO,@,ARI,L 15-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Artis-Payne,27.100,2017-10-01,CAR,@,NWE,W 33-30,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geno Atkins,29.187,2017-10-01,CIN,@,CLE,W 31-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denico Autry,27.078,2017-10-01,OAK,@,DEN,L 10-16,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliff Avril,31.176,2017-10-01,SEA,,IND,W 46-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Ayers,32.025,2017-10-01,TAM,,NYG,W 25-23,3,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson Bademosi,27.070,2017-10-01,NWE,,CAR,L 30-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Bailey,28.191,2017-10-02,KAN,,WAS,W 29-20,4,4,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Budda Baker,21.264,2017-10-01,ARI,,SFO,W 18-15,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Baker,29.358,2017-10-01,TAM,,NYG,W 25-23,3,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Banjo,27.217,2017-10-01,NOR,@,MIA,W 20-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnthan Banks,27.363,2017-10-01,HOU,,TEN,W 57-14,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Barbre,33.101,2017-10-01,DEN,,OAK,W 16-10,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Barksdale,29.273,2017-10-01,LAC,,PHI,L 24-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenjon Barner,27.156,2017-10-01,PHI,@,LAC,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derek Barnett,21.098,2017-10-01,PHI,@,LAC,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Barr,25.197,2017-10-01,MIN,,DET,L 7-14,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaquil Barrett,24.318,2017-10-01,DEN,,OAK,W 16-10,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Barron,27.339,2017-10-01,LAR,@,DAL,W 35-30,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor Barwin,30.351,2017-10-01,LAR,@,DAL,W 35-30,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarell Basham,23.197,2017-10-01,IND,@,SEA,L 18-46,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Bass,27.020,2017-10-01,NYJ,,JAX,W 23-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daren Bates,26.308,2017-10-01,TEN,@,HOU,L 14-57,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelvin Beachum,28.115,2017-10-01,NYJ,,JAX,W 23-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zane Beadles,30.316,2017-10-01,SFO,@,ARI,L 15-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Beathard,23.319,2017-10-01,SFO,@,ARI,L 15-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kendell Beckwith,22.303,2017-10-01,TAM,,NYG,W 25-23,3,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byron Bell,28.257,2017-10-01,DAL,,LAR,L 30-35,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vonn Bell,22.293,2017-10-01,NOR,@,MIA,W 20-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.J. Bello,22.335,2017-10-01,CLE,,CIN,L 7-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Bellore,28.142,2017-10-01,DET,@,MIN,W 14-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caleb Benenoch,23.054,2017-10-01,TAM,,NYG,W 25-23,3,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrelious Benn,29.023,2017-10-01,JAX,@,NYJ,L 20-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Bennett,31.322,2017-10-01,SEA,,IND,W 46-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bene Benwikere,26.028,2017-10-01,DAL,,LAR,L 30-35,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Berger,35.129,2017-10-01,MIN,,DET,L 7-14,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nat Berhe,26.087,2017-10-01,NYG,@,TAM,L 23-25,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Berry,26.197,2017-10-01,PIT,@,BAL,W 26-9,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antoine Bethea,33.066,2017-10-01,ARI,,SFO,W 18-15,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Bethel,27.106,2017-10-01,ARI,,SFO,W 18-15,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Billings,22.209,2017-10-01,CIN,@,CLE,W 31-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Bitonio,25.355,2017-10-01,CLE,,CIN,L 7-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Blanton,28.024,2017-10-01,BUF,@,ATL,W 23-17,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Blythe,25.107,2017-10-01,LAR,@,DAL,W 35-30,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Briean Boddy-Calhoun,24.253,2017-10-01,CLE,,CIN,L 7-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Bodine,25.093,2017-10-01,CIN,@,CLE,W 31-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Evan Boehm,24.043,2017-10-01,ARI,,SFO,W 18-15,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Bolden,27.248,2017-10-01,NWE,,CAR,L 30-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor Bolden,22.180,2017-10-01,SFO,@,ARI,L 15-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clint Boling,28.145,2017-10-01,CIN,@,CLE,W 31-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garett Bolles,25.127,2017-10-01,DEN,,OAK,W 16-10,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devante Bond,24.090,2017-10-01,TAM,,NYG,W 25-23,3,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deyshawn Bond,23.043,2017-10-01,IND,@,SEA,L 18-46,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joey Bosa,22.082,2017-10-01,LAC,,PHI,L 24-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Bosher,29.348,2017-10-01,ATL,,BUF,L 17-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Bostic,26.149,2017-10-01,IND,@,SEA,L 18-46,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tre Boston,25.098,2017-10-01,LAC,,PHI,L 24-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Bouye,26.046,2017-10-01,JAX,@,NYJ,L 20-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Bowanko,26.110,2017-10-01,BAL,,PIT,L 9-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaVorro Bowman,29.187,2017-10-01,SFO,@,ARI,L 15-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyus Bowser,22.131,2017-10-01,BAL,,PIT,L 9-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Bradberry,24.058,2017-10-01,CAR,@,NWE,W 33-30,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,28.027,2017-10-01,PHI,@,LAC,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alan Branch,32.276,2017-10-01,NWE,,CAR,L 30-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Branch,28.079,2017-10-01,MIA,,NOR,L 0-20,3,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyvon Branch,30.294,2017-10-01,ARI,,SFO,W 18-15,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caleb Brantley,23.029,2017-10-01,CLE,,CIN,L 7-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quan Bray,24.156,2017-10-01,IND,@,SEA,L 18-46,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bashaud Breeland,25.245,2017-10-02,WAS,@,KAN,L 20-29,4,4,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Brendel,25.021,2017-10-01,MIA,,NOR,L 0-20,3,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Brewer,27.088,2017-10-01,ARI,,SFO,W 18-15,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentrell Brice,23.048,2017-09-28,GNB,,CHI,W 35-14,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beau Brinkley,27.249,2017-10-01,TEN,@,HOU,L 14-57,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Britt,26.125,2017-10-01,SEA,,IND,W 46-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tramaine Brock,29.042,2017-10-01,MIN,,DET,L 7-14,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Brockers,26.284,2017-10-01,LAR,@,DAL,W 35-30,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay Bromley,25.126,2017-10-01,NYG,@,TAM,L 23-25,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmad Brooks,33.198,2017-09-28,GNB,,CHI,W 35-14,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Brooks,28.043,2017-10-01,PHI,@,LAC,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrence Brooks,25.213,2017-10-01,NYJ,,JAX,W 23-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentrell Brothers,24.235,2017-10-01,MIN,,DET,L 7-14,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Brown,23.290,2017-10-01,DAL,,LAR,L 30-35,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Brown,23.127,2017-10-01,JAX,@,NYJ,L 20-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamon Brown,24.200,2017-10-01,LAR,@,DAL,W 35-30,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jatavis Brown,23.225,2017-10-01,LAC,,PHI,L 24-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jayon Brown,22.217,2017-10-01,TEN,@,HOU,L 14-57,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcom Brown,23.241,2017-10-01,NWE,,CAR,L 30-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Brown,21.268,2017-10-01,DAL,,LAR,L 30-35,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston Brown,24.339,2017-10-01,BUF,@,ATL,W 23-17,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent Brown,24.171,2017-10-01,SFO,@,ARI,L 15-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zach Brown,27.344,2017-10-02,WAS,@,KAN,L 20-29,4,4,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deone Bucannon,25.032,2017-10-01,ARI,,SFO,W 18-15,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeForest Buckner,23.198,2017-10-01,SFO,@,ARI,L 15-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Bullard,23.341,2017-09-28,CHI,@,GNB,L 14-35,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vontaze Burfict,27.007,2017-10-01,CIN,@,CLE,W 31-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Burgess,23.206,2017-10-01,CLE,,CIN,L 7-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan Burnett,28.258,2017-09-28,GNB,,CHI,W 35-14,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artie Burns,22.153,2017-10-01,PIT,@,BAL,W 26-9,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juston Burris,24.058,2017-10-01,NYJ,,JAX,W 23-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Burton,25.239,2017-09-28,CHI,@,GNB,L 14-35,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trey Burton,25.337,2017-10-01,PHI,@,LAC,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deon Bush,24.045,2017-09-28,CHI,@,GNB,L 14-35,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rafael Bush,30.142,2017-10-01,NOR,@,MIA,W 20-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermon Bushrod,33.043,2017-10-01,MIA,,NOR,L 0-20,3,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Butler,23.172,2017-10-01,NWE,,CAR,L 30-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darius Butler,31.197,2017-10-01,IND,@,SEA,L 18-46,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Butler,27.213,2017-10-01,NWE,,CAR,L 30-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Butler,23.109,2017-10-01,CAR,@,NWE,W 33-30,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Byard,24.045,2017-10-01,TEN,@,HOU,L 14-57,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,28.038,2017-10-01,ARI,,SFO,W 18-15,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travaris Cadet,28.242,2017-10-01,NYJ,,JAX,W 23-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryce Callahan,25.340,2017-09-28,CHI,@,GNB,L 14-35,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calais Campbell,31.030,2017-10-01,JAX,@,NYJ,L 20-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De'Vondre Campbell,24.090,2017-10-01,ATL,,BUF,L 17-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibraheim Campbell,25.141,2017-10-01,CLE,,CIN,L 7-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kameron Canaday,25.042,2017-10-01,PIT,@,BAL,W 26-9,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Cann,25.363,2017-10-01,JAX,@,NYJ,L 20-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Cannon,29.148,2017-10-01,NWE,,CAR,L 30-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nordly Capi,25.082,2017-10-01,NYG,@,TAM,L 23-25,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Cardona,25.168,2017-10-01,NWE,,CAR,L 30-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Carpenter,28.193,2017-10-01,NYJ,,JAX,W 23-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Carr,23.280,2017-10-01,NOR,@,MIA,W 20-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Carr,31.135,2017-10-01,BAL,,PIT,L 9-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.J. Carrie,27.065,2017-10-01,OAK,@,DEN,L 10-16,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derek Carrier,27.068,2017-10-01,LAR,@,DAL,W 35-30,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonte Carroo,23.250,2017-10-01,MIA,,NOR,L 0-20,3,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Carter,29.224,2017-10-01,NYJ,,JAX,W 23-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cethan Carter,24.026,2017-10-01,CIN,@,CLE,W 31-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Carter,28.179,2017-10-02,WAS,@,KAN,L 20-29,4,4,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal Carter,23.172,2017-10-01,DEN,,OAK,W 16-10,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
