Name,Age,Date,Team,At,Opp,Result,Game Number,Week,Day,Passing Cmp,Passing Att,Passing Completion Percentage,Passing Yards,Passing TD,Passing Int,Passing Sack,Fantasy Points,Rushing Att,Rushing Yards,Rushing TD,Recv Rec,Recv Yards,Recv TD,Fumb,Extra Points,Extra Points Att
Derek Barnett,22.097,2018-09-30,PHI,@,TEN,L 23-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Barr,26.193,2018-09-27,MIN,@,LAR,L 31-38,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaquil Barrett,25.318,2018-10-01,DEN,,KAN,L 23-27,4,4,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor Barwin,31.350,2018-09-30,NYG,,NOR,L 18-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daren Bates,27.307,2018-09-30,TEN,,PHI,W 26-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessie Bates,21.216,2018-09-30,CIN,@,ATL,W 37-36,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelvin Beachum,29.114,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vic Beasley,26.084,2018-09-30,ATL,,CIN,L 36-37,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byron Bell,29.256,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vonn Bell,23.292,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Bellore,29.141,2018-09-30,DET,@,DAL,L 24-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caleb Benenoch,24.053,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Bennett,32.321,2018-09-30,PHI,@,TEN,L 23-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bene Benwikere,27.027,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nat Berhe,27.086,2018-09-30,PIT,,BAL,L 14-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Berry,27.196,2018-09-30,PIT,,BAL,L 14-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antoine Bethea,34.065,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vince Biegel,25.090,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keishawn Bierria,23.067,2018-10-01,DEN,,KAN,L 23-27,4,4,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Billings,23.208,2018-09-30,CIN,@,ATL,W 37-36,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Bitonio,26.354,2018-09-30,CLE,@,OAK,L 42-45,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo Blackson,25.320,2018-09-30,HOU,@,IND,W 37-34,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronald Blair,25.250,2018-09-30,SFO,@,LAC,L 27-29,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Blythe,26.103,2018-09-27,LAR,,MIN,W 38-31,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Board,23.069,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Briean Boddy-Calhoun,25.252,2018-09-30,CLE,@,OAK,L 42-45,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Bodine,26.092,2018-09-30,BUF,@,GNB,L 0-22,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommy Bohanon,28.020,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey Bojorquez,22.017,2018-09-30,BUF,@,GNB,L 0-22,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Bolden,28.247,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clint Boling,29.144,2018-09-30,CIN,@,ATL,W 37-36,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garett Bolles,26.127,2018-10-01,DEN,,KAN,L 23-27,4,4,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Bosher,30.347,2018-09-30,ATL,,CIN,L 36-37,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Bostic,27.148,2018-09-30,PIT,,BAL,L 14-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tre Boston,26.097,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Bouye,27.045,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tashawn Bower,23.221,2018-09-27,MIN,@,LAR,L 31-38,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyus Bowser,23.130,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradley Bozeman,23.310,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,29.026,2018-09-30,PHI,@,TEN,L 23-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunter Bradley,24.132,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Braunecker,24.235,2018-09-30,CHI,,TAM,W 48-10,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Brewer,28.087,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentrell Brice,24.050,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beau Brinkley,28.248,2018-09-30,TEN,,PHI,W 26-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Britt,27.124,2018-09-30,SEA,@,ARI,W 20-17,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Brockers,27.280,2018-09-27,LAR,,MIN,W 38-31,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Brooks,29.042,2018-09-30,PHI,@,TEN,L 23-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrence Brooks,26.212,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Brown,24.289,2018-09-30,DAL,,DET,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Brown,24.126,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Brown,26.127,2018-09-30,CHI,,TAM,W 48-10,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duane Brown,33.031,2018-09-30,SEA,@,ARI,W 20-17,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fadol Brown,25.168,2018-09-30,OAK,,CLE,W 45-42,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamon Brown,25.196,2018-09-27,LAR,,MIN,W 38-31,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaron Brown,28.265,2018-09-30,SEA,@,ARI,W 20-17,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jatavis Brown,24.224,2018-09-30,LAC,,SFO,W 29-27,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jayon Brown,23.216,2018-09-30,TEN,,PHI,W 26-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Brown,25.135,2018-09-27,LAR,,MIN,W 38-31,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcom Brown,24.240,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando Brown,22.151,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston Brown,25.338,2018-09-30,CIN,@,ATL,W 37-36,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Brown,23.079,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent Brown,25.170,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taven Bryan,22.203,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deone Bucannon,26.031,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeForest Buckner,24.197,2018-09-30,SFO,@,LAC,L 27-29,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Bulaga,29.193,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Bullard,24.343,2018-09-30,CHI,,TAM,W 48-10,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oren Burks,23.193,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artie Burns,23.152,2018-09-30,PIT,,BAL,L 14-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Burton,26.241,2018-09-30,CHI,,TAM,W 48-10,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deon Bush,25.047,2018-09-30,CHI,,TAM,W 48-10,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rafael Bush,31.141,2018-09-30,BUF,@,GNB,L 0-22,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermon Bushrod,34.042,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Butler,24.171,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Butler,28.212,2018-09-30,TEN,,PHI,W 26-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Byard,25.044,2018-09-30,TEN,,PHI,W 26-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,29.037,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Calitro,24.263,2018-09-30,SEA,@,ARI,W 20-17,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryce Callahan,26.342,2018-09-30,CHI,,TAM,W 48-10,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calais Campbell,32.029,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De'Vondre Campbell,25.089,2018-09-30,ATL,,CIN,L 36-37,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibraheim Campbell,26.140,2018-09-30,DAL,,DET,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kameron Canaday,26.041,2018-09-30,PIT,,BAL,L 14-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Cann,26.362,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Cannon,30.147,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trenton Cannon,24.069,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Cardona,26.167,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Carpenter,29.192,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Carr,24.279,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Carr,32.134,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.J. Carrie,28.064,2018-09-30,CLE,@,OAK,L 42-45,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derek Carrier,28.067,2018-09-30,OAK,,CLE,W 45-42,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Carter,30.223,2018-09-30,ATL,,CIN,L 36-37,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre Carter,25.173,2018-09-30,PHI,@,TEN,L 23-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo Carter,22.294,2018-09-30,NYG,,NOR,L 18-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jurrell Casey,28.299,2018-09-30,TEN,,PHI,W 26-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garrett Celek,30.124,2018-09-30,SFO,@,LAC,L 27-29,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sean Chandler,22.156,2018-09-30,NYG,,NOR,L 18-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orson Charles,27.246,2018-09-30,CLE,@,OAK,L 42-45,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taco Charlton,23.327,2018-09-30,DAL,,DET,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Chickillo,25.294,2018-09-30,PIT,,BAL,L 14-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marqui Christian,23.335,2018-09-27,LAR,,MIN,W 38-31,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradley Chubb,22.099,2018-10-01,DEN,,KAN,L 23-27,4,4,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Chung,31.042,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barry Church,30.231,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Cichy,22.148,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morris Claiborne,28.235,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuck Clark,23.164,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Clark,25.108,2018-09-30,SEA,@,ARI,W 20-17,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Clark,22.361,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le'Raven Clark,25.161,2018-09-30,IND,,HOU,L 34-37,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Clarke,27.149,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blaine Clausell,26.242,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Clayborn,30.086,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ha Ha Clinton-Dix,25.283,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jadeveon Clowney,25.228,2018-09-30,HOU,@,IND,W 37-34,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Colbert,24.359,2018-09-30,SFO,@,LAC,L 27-29,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason Cole,22.186,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Justin Coleman,25.187,2018-09-30,SEA,@,ARI,W 20-17,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurt Coleman,30.091,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevon Coley,24.079,2018-09-30,CLE,@,OAK,L 42-45,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie Collins,28.345,2018-09-30,CLE,@,OAK,L 42-45,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La'el Collins,25.066,2018-09-30,DAL,,DET,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Landon Collins,24.263,2018-09-30,NYG,,NOR,L 18-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Britton Colquitt,33.194,2018-09-30,CLE,@,OAK,L 42-45,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dustin Colquitt,36.148,2018-10-01,KAN,@,DEN,W 27-23,4,4,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Colvin,26.363,2018-09-30,HOU,@,IND,W 37-34,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Compton,29.140,2018-09-27,MIN,@,LAR,L 31-38,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William Compton,29.011,2018-09-30,TEN,,PHI,W 26-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Conklin,24.044,2018-09-30,TEN,,PHI,W 26-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Conklin,23.059,2018-09-27,MIN,@,LAR,L 31-38,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gareon Conley,23.093,2018-09-30,OAK,,CLE,W 45-42,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan Cooke,23.064,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Copeland,27.090,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Core,24.166,2018-09-30,CIN,@,ATL,W 37-36,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamalei Correa,24.156,2018-09-30,TEN,,PHI,W 26-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blake Countess,25.050,2018-09-27,LAR,,MIN,W 38-31,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Covington,22.270,2018-09-30,DAL,,DET,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fletcher Cox,27.291,2018-09-30,PHI,@,TEN,L 23-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan Cox,32.157,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Crawford,30.023,2018-09-30,ATL,,CIN,L 36-37,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Crawford,23.302,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrone Crawford,28.312,2018-09-30,DAL,,DET,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken Crawley,25.234,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alan Cross,25.151,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keion Crossen,22.166,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dane Cruikshank,23.156,2018-09-30,TEN,,PHI,W 26-23,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sean Culkin,25.111,2018-09-30,LAC,,SFO,W 29-27,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benny Cunningham,28.085,2018-09-30,CHI,,TAM,W 48-10,4,4,Sun,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zach Cunningham,23.292,2018-09-30,HOU,@,IND,W 37-34,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
