Name,Age,Date,Team,At,Opp,Result,Game Number,Week,Day,Passing Cmp,Passing Att,Passing Completion Percentage,Passing Yards,Passing TD,Passing Int,Passing Sack,Fantasy Points,Rushing Att,Rushing Yards,Rushing TD,Recv Rec,Recv Yards,Recv TD,Fumb,Extra Points,Extra Points Att
Ryan Anderson,24.035,2018-09-16,WAS,,IND,L 9-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Andrews,26.068,2018-09-16,NWE,@,JAX,L 20-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Anger,29.345,2018-09-16,TAM,,PHI,W 27-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephone Anthony,26.050,2018-09-16,MIA,@,NYJ,W 20-12,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Anzalone,23.359,2018-09-16,NOR,,CLE,W 21-18,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eli Apple,23.038,2018-09-16,NYG,@,DAL,L 13-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arik Armstead,24.305,2018-09-16,SFO,,DET,W 30-27,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terron Armstead,27.055,2018-09-16,NOR,,CLE,W 21-18,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornell Armstrong,22.359,2018-09-16,MIA,@,NYJ,W 20-12,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorance Armstrong,21.098,2018-09-16,DAL,,NYG,W 20-13,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ray-Ray Armstrong,27.195,2018-09-16,NYG,@,DAL,L 13-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Artis-Payne,28.085,2018-09-16,CAR,@,ATL,L 24-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geno Atkins,30.169,2018-09-13,CIN,,BAL,W 34-23,2,2,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antony Auclair,25.111,2018-09-16,TAM,,PHI,W 27-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Averett,23.287,2018-09-13,BAL,@,CIN,L 23-34,2,2,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genard Avery,23.143,2018-09-16,CLE,@,NOR,L 18-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chidobe Awuzie,23.115,2018-09-16,DAL,,NYG,W 20-13,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson Bademosi,28.055,2018-09-16,HOU,@,TEN,L 17-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Bailey,29.175,2018-09-16,KAN,@,PIT,W 42-37,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Budda Baker,22.249,2018-09-16,ARI,@,LAR,L 0-34,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerome Baker,21.265,2018-09-16,MIA,@,NYJ,W 20-12,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Bakhtiari,26.351,2018-09-16,GNB,,MIN,T 29-29,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Banjo,28.202,2018-09-16,NOR,,CLE,W 21-18,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derek Barnett,22.083,2018-09-16,PHI,@,TAM,L 21-27,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Barr,26.182,2018-09-16,MIN,@,GNB,T 29-29,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaquil Barrett,25.303,2018-09-16,DEN,,OAK,W 20-19,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor Barwin,31.336,2018-09-16,NYG,@,DAL,L 13-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daren Bates,27.293,2018-09-16,TEN,,HOU,W 20-17,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessie Bates,21.199,2018-09-13,CIN,,BAL,W 34-23,2,2,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelvin Beachum,29.100,2018-09-16,NYJ,,MIA,L 12-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vic Beasley,26.070,2018-09-16,ATL,,CAR,W 31-24,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byron Bell,29.242,2018-09-16,GNB,,MIN,T 29-29,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vonn Bell,23.278,2018-09-16,NOR,,CLE,W 21-18,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Bellore,29.127,2018-09-16,DET,@,SFO,L 27-30,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caleb Benenoch,24.039,2018-09-16,TAM,,PHI,W 27-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Bennett,32.307,2018-09-16,PHI,@,TAM,L 21-27,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ja'Whaun Bentley,22.023,2018-09-16,NWE,@,JAX,L 20-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bene Benwikere,27.013,2018-09-16,ARI,@,LAR,L 0-34,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Bergstrom,32.039,2018-09-16,WAS,,IND,L 9-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nat Berhe,27.072,2018-09-16,PIT,,KAN,L 37-42,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Berry,27.182,2018-09-16,PIT,,KAN,L 37-42,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antoine Bethea,34.051,2018-09-16,ARI,@,LAR,L 0-34,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Bethel,28.091,2018-09-16,ATL,,CAR,W 31-24,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keishawn Bierria,23.052,2018-09-16,DEN,,OAK,W 20-19,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Billings,23.191,2018-09-13,CIN,,BAL,W 34-23,2,2,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Bitonio,26.340,2018-09-16,CLE,@,NOR,L 18-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo Blackson,25.306,2018-09-16,HOU,@,TEN,L 17-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronald Blair,25.236,2018-09-16,SFO,,DET,W 30-27,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Blythe,26.092,2018-09-16,LAR,,ARI,W 34-0,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Board,23.052,2018-09-13,BAL,@,CIN,L 23-34,2,2,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Briean Boddy-Calhoun,25.238,2018-09-16,CLE,@,NOR,L 18-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Bodine,26.078,2018-09-16,BUF,,LAC,L 20-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommy Bohanon,28.006,2018-09-16,JAX,,NWE,W 31-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey Bojorquez,22.003,2018-09-16,BUF,,LAC,L 20-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Bolden,28.233,2018-09-16,MIA,@,NYJ,W 20-12,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clint Boling,29.127,2018-09-13,CIN,,BAL,W 34-23,2,2,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garett Bolles,26.112,2018-09-16,DEN,,OAK,W 20-19,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Bosher,30.333,2018-09-16,ATL,,CAR,W 31-24,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Bostic,27.134,2018-09-16,PIT,,KAN,L 37-42,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tre Boston,26.083,2018-09-16,ARI,@,LAR,L 0-34,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Bouye,27.031,2018-09-16,JAX,,NWE,W 31-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyus Bowser,23.113,2018-09-13,BAL,@,CIN,L 23-34,2,2,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradley Bozeman,23.293,2018-09-13,BAL,@,CIN,L 23-34,2,2,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Bradberry,25.043,2018-09-16,CAR,@,ATL,L 24-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,29.012,2018-09-16,PHI,@,TAM,L 21-27,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunter Bradley,24.118,2018-09-16,GNB,,MIN,T 29-29,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Branch,29.064,2018-09-16,MIA,@,NYJ,W 20-12,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Brate,27.075,2018-09-16,TAM,,PHI,W 27-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Braunecker,24.222,2018-09-17,CHI,,SEA,W 24-17,2,2,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Brewer,28.073,2018-09-16,ARI,@,LAR,L 0-34,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentrell Brice,24.036,2018-09-16,GNB,,MIN,T 29-29,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beau Brinkley,28.234,2018-09-16,TEN,,HOU,W 20-17,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Britt,27.111,2018-09-17,SEA,@,CHI,L 17-24,2,2,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tramaine Brock,30.027,2018-09-16,DEN,,OAK,W 20-19,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Brockers,27.269,2018-09-16,LAR,,ARI,W 34-0,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Brooks,29.028,2018-09-16,PHI,@,TAM,L 21-27,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrence Brooks,26.198,2018-09-16,NYJ,,MIA,L 12-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Brown,24.275,2018-09-16,DAL,,NYG,W 20-13,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Brown,24.112,2018-09-16,JAX,,NWE,W 31-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Brown,26.114,2018-09-17,CHI,,SEA,W 24-17,2,2,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duane Brown,33.018,2018-09-17,SEA,@,CHI,L 17-24,2,2,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jatavis Brown,24.210,2018-09-16,LAC,@,BUF,W 31-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jayon Brown,23.202,2018-09-16,TEN,,HOU,W 20-17,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcom Brown,24.226,2018-09-16,NWE,@,JAX,L 20-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando Brown,22.134,2018-09-13,BAL,@,CIN,L 23-34,2,2,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent Brown,25.156,2018-09-16,NWE,@,JAX,L 20-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zach Brown,28.328,2018-09-16,WAS,,IND,L 9-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taven Bryan,22.189,2018-09-16,JAX,,NWE,W 31-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deone Bucannon,26.017,2018-09-16,ARI,@,LAR,L 0-34,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeForest Buckner,24.183,2018-09-16,SFO,,DET,W 30-27,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Bulaga,29.179,2018-09-16,GNB,,MIN,T 29-29,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Bullard,24.330,2018-09-17,CHI,,SEA,W 24-17,2,2,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Burgess,24.191,2018-09-16,CLE,@,NOR,L 18-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan Burnett,29.246,2018-09-16,PIT,,KAN,L 37-42,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artie Burns,23.138,2018-09-16,PIT,,KAN,L 37-42,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deon Bush,25.034,2018-09-17,CHI,,SEA,W 24-17,2,2,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rafael Bush,31.127,2018-09-16,BUF,,LAC,L 20-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermon Bushrod,34.028,2018-09-16,NOR,,CLE,W 21-18,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Butler,24.157,2018-09-16,NWE,@,JAX,L 20-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Butler,28.198,2018-09-16,TEN,,HOU,W 20-17,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Butler,24.094,2018-09-16,CAR,@,ATL,L 24-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,29.023,2018-09-16,ARI,@,LAR,L 0-34,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Calitro,24.250,2018-09-17,SEA,@,CHI,L 17-24,2,2,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryce Callahan,26.329,2018-09-17,CHI,,SEA,W 24-17,2,2,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calais Campbell,32.015,2018-09-16,JAX,,NWE,W 31-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De'Vondre Campbell,25.075,2018-09-16,ATL,,CAR,W 31-24,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibraheim Campbell,26.126,2018-09-16,DAL,,NYG,W 20-13,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kameron Canaday,26.027,2018-09-16,PIT,,KAN,L 37-42,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Cann,26.348,2018-09-16,JAX,,NWE,W 31-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trenton Cannon,24.055,2018-09-16,NYJ,,MIA,L 12-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Cardona,26.153,2018-09-16,NWE,@,JAX,L 20-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Carpenter,29.178,2018-09-16,NYJ,,MIA,L 12-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Carr,24.265,2018-09-16,NOR,,CLE,W 21-18,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Carr,32.117,2018-09-13,BAL,@,CIN,L 23-34,2,2,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tank Carradine,28.210,2018-09-16,OAK,@,DEN,L 19-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.J. Carrie,28.050,2018-09-16,CLE,@,NOR,L 18-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tra Carson,25.324,2018-09-13,CIN,,BAL,W 34-23,2,2,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre Carter,25.159,2018-09-16,PHI,@,TAM,L 21-27,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermaine Carter,23.245,2018-09-16,CAR,@,ATL,L 24-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo Carter,22.280,2018-09-16,NYG,@,DAL,L 13-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jurrell Casey,28.285,2018-09-16,TEN,,HOU,W 20-17,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sean Chandler,22.142,2018-09-16,NYG,@,DAL,L 13-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orson Charles,27.232,2018-09-16,CLE,@,NOR,L 18-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taco Charlton,23.313,2018-09-16,DAL,,NYG,W 20-13,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jehu Chesson,24.261,2018-09-16,WAS,,IND,L 9-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Chickillo,25.280,2018-09-16,PIT,,KAN,L 37-42,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marqui Christian,23.324,2018-09-16,LAR,,ARI,W 34-0,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradley Chubb,22.084,2018-09-16,DEN,,OAK,W 20-19,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Chung,31.028,2018-09-16,NWE,@,JAX,L 20-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barry Church,30.217,2018-09-16,JAX,,NWE,W 31-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Cichy,22.134,2018-09-16,TAM,,PHI,W 27-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morris Claiborne,28.221,2018-09-16,NYJ,,MIA,L 12-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Clark,32.350,2018-09-16,CAR,@,ATL,L 24-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuck Clark,23.147,2018-09-13,BAL,@,CIN,L 23-34,2,2,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Clark,25.095,2018-09-17,SEA,@,CHI,L 17-24,2,2,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Clark,22.347,2018-09-16,GNB,,MIN,T 29-29,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le'Raven Clark,25.147,2018-09-16,IND,@,WAS,W 21-9,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Clarke,27.135,2018-09-16,TAM,,PHI,W 27-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blaine Clausell,26.228,2018-09-16,ARI,@,LAR,L 0-34,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaelin Clay,26.256,2018-09-16,NYG,@,DAL,L 13-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Clayborn,30.072,2018-09-16,NWE,@,JAX,L 20-31,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ha Ha Clinton-Dix,25.269,2018-09-16,GNB,,MIN,T 29-29,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Colbert,24.345,2018-09-16,SFO,,DET,W 30-27,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dylan Cole,24.120,2018-09-16,HOU,@,TEN,L 17-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason Cole,22.172,2018-09-16,ARI,@,LAR,L 0-34,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Coleman,25.174,2018-09-17,SEA,@,CHI,L 17-24,2,2,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurt Coleman,30.077,2018-09-16,NOR,,CLE,W 21-18,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stacy Coley,24.126,2018-09-16,MIN,@,GNB,T 29-29,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevon Coley,24.065,2018-09-16,CLE,@,NOR,L 18-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie Collins,28.331,2018-09-16,CLE,@,NOR,L 18-21,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La'el Collins,25.052,2018-09-16,DAL,,NYG,W 20-13,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Landon Collins,24.249,2018-09-16,NYG,@,DAL,L 13-20,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maliek Collins,23.161,2018-09-16,DAL,,NYG,W 20-13,2,2,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
